archive,date,camera,task,footage,timestamps
Multinet,18-05-26,C5006,,GX021395.MP4,
Multinet,18-05-26,C5006,,GX031393.MP4,
Multinet,18-05-26,C5006,,GX031395.MP4,
Multinet,18-05-26,C5006,,GX041393.MP4,
Multinet,18-05-26,C5006,,GX041395.MP4,
Multinet,18-05-26,C5006,,GX051393.MP4,
Multinet,18-05-26,C5223,,GX014875.MP4,
Multinet,18-05-26,C5223,,GX014877.MP4,
Multinet,18-05-26,C5223,,GX014878.MP4,
Multinet,18-05-26,C5223,,GX014879.MP4,
Multinet,18-05-26,C5223,,GX014880.MP4,
Multinet,18-05-26,C5223,,GX024875.MP4,
Multinet,18-05-26,C5223,,GX024878.MP4,
Multinet,18-05-26,C5223,,GX024880.MP4,
Multinet,18-05-26,C5223,,GX034875.MP4,
Multinet,18-05-26,C5223,,GX044875.MP4,
Multinet,18-05-26,C5223,,GX054875.MP4,
Multinet,18-05-26,C6180,,GX010322.MP4,
Multinet,18-05-26,C6180,,GX010323.MP4,
Multinet,18-05-26,C6180,,GX010324.MP4,
Multinet,18-05-26,C6180,,GX020322.MP4,
Multinet,18-05-26,C6180,,GX020324.MP4,
Multinet,18-05-26,C8278,,GX012213.MP4,
Multinet,19-05-26,C4696,,GX012394.MP4,
Multinet,19-05-26,C4696,,GX022394.MP4,
Multinet,19-05-26,C5006,,GX011376.MP4,
Multinet,19-05-26,C5006,,GX011398.MP4,
Multinet,19-05-26,C5006,,GX011399.MP4,
Multinet,19-05-26,C5006,,GX011401.MP4,
Multinet,19-05-26,C5006,,GX021376.MP4,
Multinet,19-05-26,C5006,,GX021398.MP4,
Multinet,19-05-26,C5006,,GX021399.MP4,
Multinet,19-05-26,C5006,,GX021401.MP4,
Multinet,19-05-26,C5006,,GX031376.MP4,
Multinet,19-05-26,C5006,,GX031398.MP4,
Multinet,19-05-26,C5006,,GX031401.MP4,
Multinet,19-05-26,C5006,,GX041376.MP4,
Multinet,19-05-26,C5006,,GX041401.MP4,
Multinet,19-05-26,C5223,,GX014881.MP4,
Multinet,19-05-26,C5223,,GX024881.MP4,
Multinet,19-05-26,C5223,,GX034881.MP4,
Multinet,19-05-26,C6180,,GX010325.MP4,
Multinet,19-05-26,C6180,,GX020325.MP4,
Multinet,19-05-26,C8278,,GX012215.MP4,
Multinet,19-05-26,C8278,,GX012216.MP4,
Multinet,19-05-26,C8278,,GX022215.MP4,
Multinet,27-04-26,C2920,task-packing,GX014844.MP4,
Multinet,27-04-26,C2920,task-panel-fitting-placement,task-panel-fitting-placement.MP4,
Multinet,27-04-26,C5006,task-wiring,GX010305.mp4,
Multinet,27-04-26,C5006,task-wiring,GX014850.MP4,
Multinet,27-04-26,C5006,task-wiring,GX020305.MP4,
Multinet,27-04-26,C5006,task-wiring,GX021373.MP4,
Multinet,27-04-26,C5006,task-wiring,GX031373.MP4,
Multinet,27-04-26,C6279,task-bottle-buffing,GX012363.MP4,
Multinet,27-04-26,C6279,task-bottle-buffing,GX012364.MP4,
Multinet,27-04-26,C6279,task-bottle-buffing,task-bottle-buffing.MP4,
Multinet,27-04-26,C6279,task-cfu-pre-assembly,GX024852.MP4,
Multinet,27-04-26,C6279,task-cfu-pre-assembly,GX024853.MP4,
Multinet,27-04-26,C6279,task-filter-tubing,task-filter-tubing.MP4,
Multinet,27-04-26,C6279,task-pre-assembly,GX014847.MP4,
Multinet,27-04-26,C6279,task-pre-assembly,GX014848.MP4,
Multinet,27-04-26,C6279,task-pre-assembly,task-pre-assembly.MP4,
Multinet,28-04-26,C2920,,GX014844.MP4,
Multinet,28-04-26,C5006,,GX011373.MP4,
Multinet,28-04-26,C5006,,GX011374.MP4,
Multinet,28-04-26,C5006,,GX031373.MP4,
Multinet,28-04-26,C5006,,GX041373.MP4,
Multinet,28-04-26,C5006,,GX051373.MP4,
Multinet,28-04-26,C5006,,GX061373.MP4,
Multinet,28-04-26,C6279,,GX014852.MP4,
Multinet,28-04-26,C6279,,GX014853.MP4,
Standard Engineering,27-04-26,C2920,task-ring-drilling,GX014867.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX014300.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX014301.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX024300.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX024301.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX034300.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX034301.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX044300.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX044301.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX054300.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX054301.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX064300.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX064301.MP4,
Standard Engineering,27-04-26,C4031,task-metal-grinding,GX074300.MP4,
Standard Engineering,27-04-26,C4696,task-qa-inspection,GX012397.MP4,
Standard Engineering,27-04-26,C4961,task-cnc-machine-operation,GX014843.MP4,
Standard Engineering,27-04-26,C4961,task-cnc-machine-operation,GX024843.MP4,
Standard Engineering,27-04-26,C4961,task-cnc-machine-operation,GX034843.MP4,
Standard Engineering,27-04-26,C4961,task-cnc-machine-operation,GX044843.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX014844.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX014845.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX024844.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX024845.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX034844.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX034845.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX044844.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX044845.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX054844.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX054845.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX064844.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX064845.MP4,
Standard Engineering,27-04-26,C4961,task-milling-machine-operation,GX074844.MP4,
Standard Engineering,27-04-26,C5006,task-drilling,GX011404.MP4,
Standard Engineering,27-04-26,C5006,task-drilling,GX021404.MP4,
Standard Engineering,27-04-26,C5006,task-drilling,GX031404.MP4,
Standard Engineering,27-04-26,C5006,task-drilling,GX041404.MP4,
Standard Engineering,27-04-26,C5006,task-drilling,GX051404.MP4,
Standard Engineering,27-04-26,C5006,task-drilling,GX061404.MP4,
Standard Engineering,27-04-26,C5223,task-drilling,GX014889.MP4,
Standard Engineering,27-04-26,C5223,task-leak-testing,GX014887.MP4,
Standard Engineering,27-04-26,C5223,task-leak-testing,GX024887.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX014888.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX014890.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX024888.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX024890.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX034888.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX034890.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX044888.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX044890.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX054888.MP4,
Standard Engineering,27-04-26,C5223,task-metal-grinding,GX064888.MP4,
Standard Engineering,27-04-26,C5223,task-product-packing,GX014886.MP4,
Standard Engineering,27-04-26,C5223,task-product-packing,GX024886.MP4,
Standard Engineering,27-04-26,C6279,task-product-packing,GX014893.MP4,
Standard Engineering,27-04-26,C6279,task-product-packing,GX024893.MP4,
Standard Engineering,27-04-26,C7997,task-cnc-machine-operation,GX010897.MP4,
Standard Engineering,27-04-26,C7997,task-cnc-machine-operation,GX020897.MP4,
Standard Engineering,27-04-26,C7997,task-cnc-machine-operation,GX030897.MP4,
Standard Engineering,27-04-26,C7997,task-metal-grinding,GX010899.MP4,
Standard Engineering,27-04-26,C7997,task-metal-grinding,GX020899.MP4,
Standard Engineering,27-04-26,C7997,task-metal-grinding,GX030899.MP4,
Standard Engineering,27-04-26,C7997,task-oil-seal-pressing,GX010898.MP4,
Standard Engineering,27-04-26,C7997,task-oil-seal-pressing,GX020898.MP4,
Standard Engineering,27-04-26,C7997,task-oil-seal-pressing,GX030898.MP4,
Standard Engineering,27-04-26,C7997,task-oil-seal-pressing,GX040898.MP4,
Standard Engineering,27-04-26,C8090,task-leak-testing,GX010039.MP4,
Standard Engineering,27-04-26,C8090,task-leak-testing,GX020039.MP4,
Standard Engineering,27-04-26,C8090,task-product-packing,GX010038.MP4,
Tasks,02-06-26,C4696,task-milling-machine-operation,GX012398.MP4,
Tasks,02-06-26,C4696,task-milling-machine-operation,GX012399.MP4,
Tasks,02-06-26,C4696,task-milling-machine-operation,GX012400.MP4,
Tasks,02-06-26,C8090,task-metal-hole-cleaning,GX010040.MP4,
Tasks,02-06-26,C8090,task-metal-hole-cleaning,GX020040.MP4,
Tasks,05-05-26,C4696,task-flower-bouqet-making,GX012362.MP4,
Tasks,05-05-26,C4696,task-salad-making,GX012361.MP4,
Tasks,05-05-26,C4696,task-water-filteration-bottle-filling,GX012360.MP4,
Tasks,05-05-26,C4696,task-water-filteration-bottle-filling,GX022360.MP4,
Tasks,07-05-26,C4696,task-tyre-mounting,GX012368.MP4,
Tasks,07-05-26,C4696,task-wheel-changing,GX012369.MP4,
Tasks,09-05-26,C2920,task-glass-edge-grinding,GX014853.MP4,
Tasks,09-05-26,C2920,task-metal-buffing,GX014852.MP4,
Tasks,11-05-26,C5223,task-cv-joint-repair,GX014849.MP4,
Tasks,11-05-26,C5223,task-cv-joint-repair,GX014850.MP4,
Tasks,11-05-26,C5223,task-gear-liver-assembly,GX014851.MP4,
Tasks,11-05-26,C6279,task-axle-shaft-cutting,GX014870.MP4,
Tasks,12-05-26,C5223,task-shoveling,GX014852.MP4,
Tasks,12-05-26,C5223,task-shoveling,GX014853.MP4,
Tasks,12-05-26,C5223,task-shoveling,GX014854.MP4,
Tasks,12-05-26,C6279,task-block-making,GX014881.MP4,
Tasks,13-05-26,C2920,task-gear-box-fitting,GX014854.MP4,
Tasks,13-05-26,C2920,task-gear-box-fitting,GX014855.MP4,
Tasks,13-05-26,C2920,task-mobile-repairing,GX014856.MP4,
Tasks,18-05-26,C2920,task-car-ac-compressor-fitting,GX014863.MP4,
Tasks,18-05-26,C2920,task-car-body-gas-welding,GX014864.MP4,
Tasks,18-05-26,C2920,task-car-body-sanding,GX014861.MP4,
Tasks,18-05-26,C2920,task-car-body-sanding,GX014862.MP4,
Tasks,18-05-26,C2920,task-flywheel-lathe-operation,GX014865.MP4,
Tasks,18-05-26,C2920,task-wheel-changing,GX014860.MP4,
Tasks,18-05-26,C6279,task-car-body-sanding,GX014891.MP4,
Tasks,18-05-26,C6279,task-car-body-waxing,GX014890.MP4,
Tasks,18-05-26,C6279,task-lathe-machine-operation,GX014889.MP4,
Tasks,18-05-26,C6279,task-lathe-machine-operation,GX024889.MP4,
Tasks,19-05-26,task-plaster-ceiling-tile,,GX014866.MP4,
Tasks,19-05-26,task-plaster-ceiling-tile,,GX014892.MP4,
Tasks,21-05-26,C4696,task-plastic-grinding,GX012396.MP4,
Tasks,21-05-26,C4696,task-shoveling,GX012395.MP4,
Tasks,21-05-26,C5006,task-plastic-moulding-machine-operation,GX011402.MP4,
Tasks,21-05-26,C5006,task-plastic-moulding-machine-operation,GX011403.MP4,
Tasks,21-05-26,C5006,task-plastic-moulding-machine-operation,GX021402.MP4,
Tasks,21-05-26,C5006,task-plastic-moulding-machine-operation,GX021403.MP4,
Tasks,21-05-26,C5006,task-plastic-moulding-machine-operation,GX031402.MP4,
Tasks,21-05-26,C5006,task-plastic-moulding-machine-operation,GX041402.MP4,
Tasks,21-05-26,C5223,task-plastic-moulding-machine-operation,GX014882.MP4,
Tasks,21-05-26,C8278,task-plastic-grinding,GX012217.MP4,
YT,21-04-26,C0498,task-checking,GX010069_1.mp4,
YT,21-04-26,C0498,task-checking,GX010070.MP4,
YT,21-04-26,C0498,task-checking,GX020070.MP4,
YT,21-04-26,C0498,task-checking,GX030070.MP4,
YT,21-04-26,C0498,task-edge-hemming,GX010069.MP4,
YT,21-04-26,C0498,task-edge-hemming,GX020069.MP4,
YT,21-04-26,C0498,task-edge-hemming,GX030069.MP4,
YT,21-04-26,C0498,task-label-attachment,GX010068.MP4,
YT,21-04-26,C0498,task-label-attachment,GX020068.MP4,
YT,21-04-26,C0498,task-label-attachment,GX030068.MP4,
YT,21-04-26,C0656,task-back-attachment,GX010322.MP4,
YT,21-04-26,C0656,task-back-attachment,GX020322.MP4,
YT,21-04-26,C0656,task-back-attachment,GX030322.MP4,
YT,21-04-26,C0656,task-loop-attachment,GX020321.MP4,
YT,21-04-26,C0656,task-loop-attachment,GX030321.MP4,
YT,21-04-26,C0656,task-loop-attachment,GX040321.MP4,
YT,21-04-26,C0656,task-loop-attachment,GX050321.MP4,
YT,21-04-26,C0656,task-loop-attachment,GX060321.MP4,
YT,21-04-26,C0656,task-loop-attachment,GX070321.MP4,
YT,21-04-26,C0656,task-overlock-attachment,GX010321.MP4,
YT,21-04-26,C1312,task-binding-pre-fold,GX030075.MP4,
YT,21-04-26,C1312,task-binding-pre-fold,GX040075.MP4,
YT,21-04-26,C1312,task-binding-pre-fold,GX050075.MP4,
YT,21-04-26,C1312,task-binding-pre-fold,GX060075.MP4,
YT,21-04-26,C1312,task-binding-pre-fold,GX070075.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX010074.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX020074.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX030074.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX040074.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX050074.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX070074.MP4,
YT,21-04-26,C1312,task-edge-hemming,GX080074.MP4,
YT,21-04-26,C1312,task-loop-cutting,GX030073.MP4,
YT,21-04-26,C1312,task-loop-cutting,GX040073.MP4,
YT,21-04-26,C1312,task-loop-cutting,GX050073.MP4,
YT,21-04-26,C1312,task-loop-cutting,GX070073.MP4,
YT,21-04-26,C1312,task-overlock,GX010075.MP4,
YT,21-04-26,C1312,task-zip-cutting,GX010073.MP4,
YT,21-04-26,C1312,task-zip-cutting,GX020073.MP4,
YT,21-04-26,C1312,task-zip-cutting,GX060073.MP4,
YT,21-04-26,C1627,task-button-attachment,GX010073.MP4,
YT,21-04-26,C1627,task-button-attachment,GX020073.MP4,
YT,21-04-26,C1627,task-button-attachment,GX030073.MP4,
YT,21-04-26,C1627,task-button-attachment,GX040073.MP4,
YT,21-04-26,C1627,task-checking,GX010074.MP4,
YT,21-04-26,C1627,task-label-attachment,GX010075.MP4,
YT,21-04-26,C1627,task-label-attachment,GX020075.MP4,
YT,21-04-26,C2202,task-belly-band,GX010291.MP4,
YT,21-04-26,C2202,task-belly-band,GX020291.MP4,
YT,21-04-26,C2202,task-folding-general,GX010292.MP4,
YT,21-04-26,C2202,task-folding-general,GX020292.MP4,
YT,21-04-26,C2202,task-packing,GX030292.MP4,
YT,21-04-26,C2244,task-back-attachment,GX010894.MP4,
YT,21-04-26,C2244,task-back-attachment,GX010895.MP4,
YT,21-04-26,C2244,task-back-attachment,GX020895.MP4,
YT,21-04-26,C2244,task-back-attachment,GX030895.MP4,
YT,21-04-26,C2244,task-back-attachment,GX040895.MP4,
YT,21-04-26,C2244,task-back-attachment,GX050895.MP4,
YT,21-04-26,C2244,task-back-attachment,GX060895.MP4,
YT,21-04-26,C2244,task-belly-band-assembly,GX020896.MP4,
YT,21-04-26,C2244,task-joint-seam,GX010893.MP4,
YT,21-04-26,C2244,task-joint-seam,GX020893.MP4,
YT,21-04-26,C2244,task-joint-seam,GX030893.MP4,
YT,21-04-26,C2244,task-joint-seam,GX040893.MP4,
YT,21-04-26,C2244,task-joint-seam,GX050893.MP4,
YT,21-04-26,C2244,task-joint-seam,GX060893.MP4,
YT,21-04-26,C2244,task-packing,GX010896.MP4,
YT,21-04-26,C2244,task-packing,GX030896.MP4,
YT,21-04-26,C2244,task-packing,GX040896.MP4,
YT,21-04-26,C2244,task-packing,GX050896.MP4,
YT,21-04-26,C2244,task-packing,GX060896.MP4,
YT,21-04-26,C2244,task-packing,GX070896.MP4,
YT,21-04-26,C2256,task-belly-band,GX010936.MP4,
YT,21-04-26,C2256,task-belly-band,GX020936.MP4,
YT,21-04-26,C2256,task-checking,GX010935.MP4,
YT,21-04-26,C2256,task-checking,GX020935.MP4,
YT,21-04-26,C2256,task-checking,GX030935.MP4,
YT,21-04-26,C2256,task-folding,GX010937.MP4,
YT,21-04-26,C2256,task-folding,GX020937.MP4,
YT,21-04-26,C2256,task-folding,GX030937.MP4,
YT,21-04-26,C2920,task-checking,GX014826.MP4,
YT,21-04-26,C2920,task-checking,GX014827.MP4,
YT,21-04-26,C2920,task-checking,GX024827.MP4,
YT,21-04-26,C2920,task-inside-out,GX014828.MP4,
YT,21-04-26,C2978,task-edge-hemming,GX010075.MP4,
YT,21-04-26,C2978,task-edge-hemming,GX020075.MP4,
YT,21-04-26,C3836,task-binding-prefold,GOPR1931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GOPR1933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP011931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP011933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP021931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP021933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP031931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP031933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP041931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP041933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP051931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP051933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP061931.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP061933.MP4,
YT,21-04-26,C3836,task-binding-prefold,GP071931.MP4,
YT,21-04-26,C3836,task-overlock,GOPR1930.MP4,
YT,21-04-26,C3836,task-overlock,GP011930.MP4,
YT,21-04-26,C3836,task-overlock,GP021930.MP4,
YT,21-04-26,C3836,task-overlock,GP031930.MP4,
YT,21-04-26,C3836,task-overlock,GP041930.MP4,
YT,21-04-26,C3836,task-overlock,GP051930.MP4,
YT,21-04-26,C3836,task-overlock,GP061930.MP4,
YT,21-04-26,C4031,task-belly-band-assembly,GX014286.MP4,
YT,21-04-26,C4031,task-belly-band-assembly,GX024286.MP4,
YT,21-04-26,C4031,task-edge-hemming,GX014284.MP4,
YT,21-04-26,C4031,task-edge-hemming,GX024284.MP4,
YT,21-04-26,C4031,task-edge-hemming,GX034284.MP4,
YT,21-04-26,C4031,task-folding-cardboard-insert,GX014285.MP4,
YT,21-04-26,C4031,task-folding-cardboard-insert,GX024285.MP4,
YT,21-04-26,C4031,task-folding-cardboard-insert,GX034285.MP4,
YT,21-04-26,C4031,task-folding-cardboard-insert,GX044285.MP4,
YT,21-04-26,C4031,task-folding-cardboard-insert,GX054285.MP4,
YT,21-04-26,C4031,task-stickering,GX034286.MP4,
YT,21-04-26,C4031,task-stickering,GX044286.MP4,
YT,21-04-26,C4031,task-stickering,GX054286.MP4,
YT,21-04-26,C4031,task-stickering,GX064286.MP4,
YT,21-04-26,C4696,task-checking,GX012340.MP4,
YT,21-04-26,C4696,task-checking,GX012341.MP4,
YT,21-04-26,C4696,task-checking,GX022340.MP4,
YT,21-04-26,C4696,task-stitching,GX012342.MP4,
YT,21-04-26,C4961,task-checking,GX014828.MP4,
YT,21-04-26,C4961,task-checking,GX014829.MP4,
YT,21-04-26,C4961,task-checking,GX024828.MP4,
YT,21-04-26,C4961,task-checking,GX024829.MP4,
YT,21-04-26,C4961,task-checking,GX034828.MP4,
YT,21-04-26,C4961,task-checking,GX034829.MP4,
YT,21-04-26,C4961,task-checking,GX044828.MP4,
YT,21-04-26,C4961,task-checking,GX044829.MP4,
YT,21-04-26,C4961,task-checking,GX054828.MP4,
YT,21-04-26,C4961,task-checking,GX054829.MP4,
YT,21-04-26,C4961,task-checking,GX064828.MP4,
YT,21-04-26,C4961,task-checking,GX064829.MP4,
YT,21-04-26,C4961,task-checking,GX074828.MP4,
YT,21-04-26,C4961,task-edge-hemming,GX014830.MP4,
YT,21-04-26,C4961,task-zip-attachment,GX024830.MP4,
YT,21-04-26,C4961,task-zip-attachment,GX034830.MP4,
YT,21-04-26,C4961,task-zip-attachment,GX044830.MP4,
YT,21-04-26,C4993,task-edge-hemming,GX010941.MP4,
YT,21-04-26,C5006,task-binding-prefold,GX011357.MP4,
YT,21-04-26,C5006,task-binding-prefold,GX021357.MP4,
YT,21-04-26,C5006,task-binding-prefold,GX031357.MP4,
YT,21-04-26,C5006,task-binding-prefold,GX041357.MP4,
YT,21-04-26,C5006,task-binding-prefold,GX051357.MP4,
YT,21-04-26,C5006,task-binding-prefold,GX061357.MP4,
YT,21-04-26,C5006,task-checking,GX011360.MP4,
YT,21-04-26,C5006,task-checking,GX021360.MP4,
YT,21-04-26,C5006,task-checking,GX031360.MP4,
YT,21-04-26,C5006,task-checking,GX041360.MP4,
YT,21-04-26,C5006,task-checking,GX051360.MP4,
YT,21-04-26,C5006,task-checking,GX061360.MP4,
YT,21-04-26,C5006,task-loop-preparation,GX011358.MP4,
YT,21-04-26,C5006,task-overlock,GX011359.MP4,
YT,21-04-26,C5006,task-overlock,GX021359.MP4,
YT,21-04-26,C5006,task-overlock,GX031359.MP4,
YT,21-04-26,C5006,task-overlock,GX041359.MP4,
YT,21-04-26,C5006,task-overlock,GX051359.MP4,
YT,21-04-26,C5006,task-overlock,GX071359.MP4,
YT,21-04-26,C5006,task-overlock,GX081359.MP4,
YT,21-04-26,C5006,task-overlock,GX091359.MP4,
YT,21-04-26,C5006,task-overlock,GX101359.MP4,
YT,21-04-26,C5223,task-binding-pre-fold,GX014825.MP4,
YT,21-04-26,C5223,task-folding-general,GX014827.MP4,
YT,21-04-26,C5223,task-folding-general,GX014828.MP4,
YT,21-04-26,C5223,task-folding-general,GX024827.MP4,
YT,21-04-26,C5223,task-folding-general,GX024828.MP4,
YT,21-04-26,C5223,task-folding-general,GX034827.MP4,
YT,21-04-26,C5223,task-folding-general,GX034828.MP4,
YT,21-04-26,C5223,task-folding-general,GX044827.MP4,
YT,21-04-26,C5223,task-folding-general,GX044828.MP4,
YT,21-04-26,C5223,task-folding-general,GX054827.MP4,
